soilOrganic_avg,soilSand_avg,soilSilt_avg,soilClay_avg,soilCoarse_avg,soilPH_avg,exchangeCapacity_avg,baseSaturation_avg,N_avg,S_avg,P_avg,Ca_ppm_avg,Mg_ppm_avg,K_ppm_avg,Na_ppm_avg,percent_Ca_avg,percent_Mg_avg,percent_K_avg,percent_Na_avg,percent_Othr_avg,percent_H_avg,B_ppm_avg,Fe_ppm_avg,Mn_ppm_avg,Cu_ppm_avg,Zn_ppm_avg,Al_ppm_avg,Density_avg,Ca_over_Mg_ppm_avg,OBSERVATION_ID,Author_Observation_Code
11.26000023,,,,,4.199999809,21.39999962,18.18000031,126,31,45,611,58,,,,,101,21,,,0.310000002,85,259,1.399999976,4.980000019,1715,,10.53448296,16502,085-GWNF-0029
7.730000019,,,,,4.099999905,18.63999939,12.60000038,114,24,156,327,40,,,,,118,18,,,0.200000003,273,331,1.149999976,3.579999924,1217,,8.175000191,16503,085-GWNF-0030
4.71999979,,,,,4.800000191,2.319999933,80.26000214,97,9,9,310,19,,,,,35,14,,,0.25,404,8,0.319999993,3.380000114,341,,16.31579018,16504,085-GDNF-0015
6.28000021,,,,,5.099999905,14.17000008,88.16999817,106,12,12,2333,72,,,,,64,16,,,0.660000026,184,140,1.24000001,6.78000021,593,,32.40277863,16506,085-GDNF-0016
2.710000038,,,,,4.199999809,12.35000038,7.53000021,74,16,7,117,22,,,,,37,16,,,0.200000003,392,10,0.419999987,0.910000026,685,,5.318181992,16507,085-JCNF-0028
7.690000057,,,,,4.900000095,14.10000038,10.36999989,113,22,10,167,39,,,,,92,16,,,0.219999999,137,94,0.860000014,2.109999895,1470,,4.282051086,16508,085-JCNF-0029
13.11999989,,,,,3.900000095,24.07999992,7.050000191,127,29,15,235,25,,,,,92,18,,,0.25999999,259,48,0.920000017,1.480000019,1681,,9.399999619,16509,085-JCNF-0030
15.14000034,,,,,4.199999809,27.69000053,19.17000008,128,21,39,854,70,,,,,142,20,,,0.209999993,277,99,1.120000005,5.630000114,1628,,12.19999981,16510,085-JCNF-0031
15.40999985,,,,,4.199999809,25.29999924,11.52999973,128,26,20,434,40,,,,,133,18,,,0.209999993,159,86,0.959999979,1.669999957,1667,,10.85000038,16511,085-JCNF-0032
15.90999985,,,,,3.799999952,27.79000092,10.68999958,128,24,24,486,29,,,,,83,19,,,0.239999995,319,26,0.75999999,3.190000057,1610,,16.75862122,16512,085-JCNF-0033
9.56000042,,,,,4.300000191,25.28000069,6.650000095,123,20,8,236,25,,,,,91,14,,,0.200000003,246,15,0.779999971,1.809999943,1614,,9.43999958,16513,085-JCNF-0034
7.550000191,,,,,4.5,21.65999985,13.53999996,113,23,9,482,28,,,,,85,16,,,0.200000003,176,59,0.779999971,2.369999886,1632,,17.2142849,16514,085-JCNF-0035
3.470000029,,,,,4.599999905,12.64000034,9.649999619,85,24,7,176,17,,,,,51,15,,,0.200000003,171,33,0.360000014,2.430000067,1283,,10.35294151,16515,085-JCNF-0036
9.590000153,,,,,4.699999809,22.70999908,22.89999962,123,31,12,948,23,,,,,71,19,,,0.200000003,148,4,0.469999999,2.029999971,2064,,41.21739197,16516,085-JCNF-0037
7.179999828,,,,,5,15.46000004,18.25,111,17,10,390,67,,,,,100,14,,,0.25999999,138,147,0.99000001,1.789999962,1500,,5.820895672,16517,085-JCNF-0038
5.489999771,,,,,4.800000191,13.88000011,26.5,102,11,11,388,131,,,,,169,50,,,0.209999993,176,93,0.660000026,2.170000076,970,,2.961832047,16518,085-JCNF-0039
11.55000019,,,,,4.400000095,22.48999977,11.31000042,126,26,20,385,36,,,,,94,18,,,0.200000003,143,55,0.819999993,4.579999924,1843,,10.69444466,16519,085-JCNF-0040
6.25,,,,,4.900000095,15.39999962,41.65999985,106,16,4,844,230,,,,,65,26,,,0.289999992,450,244,3.150000095,2.380000114,714,,3.669565201,16521,085-CUSF-0034
2.970000029,,,,,4.400000095,6.28000021,15.13000011,79,13,11,101,32,,,,,36,19,,,0.209999993,256,54,0.449999988,1.019999981,695,,3.15625,16522,085-CUSF-0035
2.130000114,,,,,4.5,4.760000229,13.60999966,63,12,8,62,21,,,,,26,23,,,0.209999993,379,11,0.449999988,0.529999971,595,,2.952380896,16523,085-CUSF-0036
5.579999924,,,,,4.400000095,11.47000027,11.05000019,103,17,22,139,36,,,,,72,20,,,0.289999992,446,13,0.460000008,1.25,848,,3.861111164,16524,085-SPOT-0005
4.920000076,,,,,4.199999809,22.12999916,4.369999886,99,19,42,83,35,,,,,67,20,,,0.200000003,144,3,0.469999999,0.949999988,1182,,2.37142849,16525,085-SPOT-0006
13,,,,,6.199999809,32.81000137,100,126,13,9,4164,1346,,,,,271,17,,,2.039999962,82,314,2.839999914,1.809999943,747,,3.093610764,16526,085-CLEV-0002
7.949999809,,,,,7.5,19.71999931,100,115,15,17,2561,781,,,,,132,16,,,2.160000086,74,199,1.820000052,6.139999866,497,,3.279129267,16527,085-CLEV-0003
8.479999542,,,,,6.5,21.86000061,100,117,10,6,3163,610,,,,,353,12,,,1.24000001,101,403,2.660000086,2.730000019,639,,5.185245991,16528,085-CLEV-0004
4.849999905,,,,,5.099999905,16.54000092,53.04999924,98,15,5,1409,147,,,,,171,16,,,0.379999995,198,100,1.230000019,1.080000043,829,,9.58503437,16529,085-CLEV-0005
16.37000084,,,,,6.599999905,23.07999992,98.01999664,128,11,11,4149,156,,,,,195,17,,,0.920000017,100,221,1.610000014,3.029999971,484,,26.59615326,16530,085-SCOT-0002
14.32999992,,,,,6.599999905,26.32999992,93.62999725,127,13,9,4545,161,,,,,208,13,,,0.99000001,67,433,1,1.590000033,691,,28.22981453,16531,085-SCOT-0003
7.5,,,,,4.699999809,18.54999924,5.610000134,112,25,11,133,18,,,,,61,15,,,0.25,129,55,0.75,2.569999933,1914,,7.388888836,16532,085-HVWM-0004
4.349999905,,,,,4.599999905,8.960000038,13.32999992,94,13,7,123,43,,,,,56,18,,,0.200000003,214,140,0.579999983,1.580000043,748,,2.86046505,16533,085-CUSF-0037
3.24000001,,,,,4.800000191,5.909999847,30.42000008,82,12,5,211,64,,,,,54,17,,,0.200000003,155,96,0.779999971,1.789999962,902,,3.296875,16534,085-CUSF-0038
5.929999828,,,,,4.5,22.26000023,4.920000076,105,17,7,121,28,,,,,75,15,,,0.200000003,210,51,0.970000029,2.049999952,1237,,4.321428776,16535,085-DOSP-0002
6.820000172,,,,,4.5,18.77000046,19.69000053,109,14,11,562,75,,,,,72,17,,,0.200000003,181,287,0.920000017,7.570000172,905,,7.49333334,16536,085-DOSP-0003
14.14999962,,,,,5.199999809,23.68000031,51.77000046,127,20,32,2103,149,,,,,172,15,,,0.519999981,154,282,1.090000033,13.31000042,1362,,14.11409378,16537,085-GWNF-0031
28.78000069,,,,,4.400000095,25.82999992,3.920000076,130,31,6,115,23,,,,,68,17,,,0.230000004,411,5,1.460000038,1.200000048,2129,,5,16538,085-NELS-0006
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16539,085-NELS-0007
22.94000053,,,,,4.300000191,24.17000008,17.47999954,130,31,36,700,38,,,,,130,17,,,0.200000003,87,408,1.169999957,4.690000057,1895,,18.42105293,16540,085-BLRP-0207
21.35000038,,,,,5.400000095,26.37000084,61.31000137,130,24,50,2823,169,,,,,214,23,,,0.649999976,74,268,1.149999976,7.679999828,1616,,16.70414162,16541,085-GDNF-0017
9.619999886,,,,,5.400000095,15.84000015,50.97000122,123,15,80,1292,133,,,,,172,16,,,0.540000021,185,377,1.190000057,4.860000134,1186,,9.714285851,16542,085-GDNF-0018
4.659999847,,,,,4.5,11.97999954,14.84000015,97,15,8,260,25,,,,,83,13,,,0.200000003,267,41,0.720000029,1.769999981,1042,,10.39999962,16543,085-GDNF-0019
4.25,,,,,7.099999905,58.43999863,100,92,315,45,6675,263,,,,,85,5210,,,1.25,173,25,4.5,193,23,,25.38022804,16544,085-SMYT-0004
4.019999981,,,,,6.900000095,35.09999847,100,90,297,36,4578,127,,,,,30,2548,,,1.450000048,523,44,4.579999924,4.519999981,86,,36.04724503,16545,085-SMYT-0005
11.26000023,,,,,4.5,21.12000084,11.32999992,126,20,11,382,28,,,,,66,18,,,0.200000003,238,30,0.629999995,1.5,1592,,13.64285755,16546,085-CLWM-0006
13.71000004,,,,,7.099999905,32.13000107,100,127,11,95,4566,973,,,,,439,16,,,1.25,119,121,1.379999995,3.079999924,638,,4.69270277,16547,085-SCOT-0004
10.06999969,,,,,5.400000095,16.62999916,31.32999992,125,16,17,781,120,,,,,87,18,,,0.319999993,202,111,0.5,1.820000052,869,,6.508333206,16548,085-SCOT-0005
6.909999847,,,,,4.599999905,12.64999962,19.35000038,110,13,12,323,67,,,,,65,25,,,0.289999992,177,22,0.610000014,1.090000033,569,,4.820895672,16549,085-SCOT-0006
22.09000015,,,,,4.199999809,24.72999954,4.570000172,130,19,12,122,26,,,,,87,18,,,0.200000003,214,12,0.49000001,1.419999957,1330,,4.692307472,16550,085-CLWM-0007
10.39000034,,,,,4.099999905,23.25,3.730000019,125,20,11,89,23,,,,,60,18,,,0.200000003,460,5,0.550000012,1.389999986,1386,,3.869565248,16551,085-CLWM-0008
6.809999943,,,,,4.300000191,19.12999916,8.470000267,109,18,14,236,31,,,,,45,16,,,0.200000003,286,6,0.479999989,1.100000024,1387,,7.612903118,16552,085-CLWM-0009
10.06000042,,,,,4.5,19.95999908,6.170000076,125,20,18,115,37,,,,,105,18,,,0.200000003,297,86,1.169999957,2.559999943,1380,,3.108108044,16553,085-HVWM-0005
10.85000038,,,,,3.900000095,21.43000031,12.60999966,125,30,23,444,28,,,,,67,17,,,0.209999993,175,118,0.670000017,1.620000005,1697,,15.85714245,16554,085-HVWM-0006
8.069999695,,,,,4.699999809,12.76000023,10.5,115,16,10,150,47,,,,,52,16,,,0.200000003,266,53,0.980000019,1.559999943,641,,3.191489458,16555,085-PHWM-0014
14.5,,,,,4.5,18.42000008,18.17000008,127,20,92,448,91,,,,,109,15,,,0.200000003,270,140,1.419999957,5.070000172,1073,,4.923077106,16556,085-PHWM-0015
4.71999979,,,,,4.699999809,9.93999958,9.619999886,97,14,7,99,32,,,,,48,16,,,0.200000003,210,14,0.50999999,1.25999999,814,,3.09375,16557,085-GPNF-0038
9.239999771,,,,,4.300000191,15.05000019,7.929999828,121,17,17,116,37,,,,,91,17,,,0.200000003,338,32,0.600000024,1.210000038,984,,3.135135174,16558,085-GPNF-0039
9.819999695,,,,,4.099999905,17.34000015,6.039999962,124,11,9,101,40,,,,,54,16,,,0.200000003,379,4,0.550000012,1.470000029,451,,2.525000095,16559,085-GPNF-0040
3.619999886,,,,,4.400000095,11.42000008,10.67000008,86,15,7,163,25,,,,,51,15,,,0.200000003,292,11,0.920000017,0.75,776,,6.519999981,16560,085-ABSF-0019
5.480000019,,,,,4.5,11.44999981,10.89999962,102,16,8,163,20,,,,,84,11,,,0.25999999,345,4,0.5,0.930000007,886,,8.149999619,16561,085-ABSF-0020
3.829999924,,,,,4.400000095,12.03999996,15.27000046,88,16,8,266,33,,,,,57,19,,,0.200000003,261,126,0.75,0.709999979,790,,8.060606003,16562,085-BUCK-0005
11.22999954,,,,,4.699999809,17.20000076,12.35999966,126,23,15,356,18,,,,,48,17,,,0.200000003,124,97,0.540000021,3.930000067,1713,,19.77777863,16563,085-GDNF-0020
20.93000031,,,,,4.199999809,26.59000015,11.23999977,130,19,40,470,39,,,,,83,23,,,0.219999999,396,59,0.769999981,5.010000229,1311,,12.05128193,16564,085-GDNF-0021
20.48999977,,,,,5,20.79000092,56.79000092,130,21,36,2138,88,,,,,118,18,,,0.699999988,126,339,1.049999952,8.369999886,1079,,24.29545403,16565,085-GDNF-0022
10.43999958,,,,,4.5,21.48999977,12.85000038,125,30,113,461,25,,,,,61,22,,,0.219999999,98,201,0.959999979,5.920000076,2006,,18.44000053,16566,085-WARM-0005
30.22999954,,,,,5.599999905,15.35000038,73.20999908,130,17,175,2003,119,,,,,70,13,,,0.819999993,39,302,1.279999971,10.14999962,1243,,16.83193207,16567,085-WARM-0006
7.769999981,,,,,6,9.289999962,81.95999908,114,11,7,1272,117,,,,,84,15,,,0.280000001,150,83,0.860000014,1.370000005,595,,10.8717947,16568,085-ABSF-0021
5.090000153,,,,,4.099999905,12.25,6.78000021,100,12,6,90,24,,,,,43,15,,,0.200000003,248,3,0.379999995,0.819999993,541,,3.75,16569,085-ABSF-0022
4.78000021,,,,,4,16.37999916,7.96999979,98,14,6,178,27,,,,,49,16,,,0.200000003,428,8,0.49000001,1.090000033,714,,6.592592716,16570,085-BUCK-0006
5.96999979,,,,,4.199999809,24.37000084,3.160000086,105,19,8,78,16,,,,,72,15,,,0.200000003,355,16,0.449999988,1.25,1850,,4.875,16571,085-JRNF-0083
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16572,085-JRNF-0084
20.31999969,,,,,3.599999905,30.75,3.450000048,130,21,25,101,28,,,,,93,20,,,0.349999994,611,14,0.310000002,1.850000024,1254,,3.607142925,16573,085-JRNF-0085
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16574,085-JRNF-0086
5.960000038,,,,,4.599999905,17.04000092,4.389999866,105,25,6,67,20,,,,,66,18,,,0.200000003,180,104,0.779999971,2.630000114,1492,,3.349999905,16575,085-JRNF-0087
8.180000305,,,,,4.099999905,30.45000076,2.5,116,17,5,64,20,,,,,78,18,,,0.200000003,357,14,0.670000017,1.379999995,1785,,3.200000048,16576,085-JRNF-0088
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16577,085-CHAN-0001
4.510000229,,,,,4.099999905,20.17000008,7.150000095,95,24,85,215,21,,,,,46,18,,,0.219999999,437,5,0.730000019,1.789999962,1462,,10.23809528,16578,085-CHAN-0002
5.289999962,,,,,4.5,21.77000046,13.97000027,101,14,15,449,63,,,,,80,15,,,0.230000004,251,44,0.680000007,1.639999986,1319,,7.126984119,16579,085-CHAN-0003
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16580,085-GLNF-0019
3.630000114,,,,,4.199999809,15.59000015,11.11999989,86,13,5,236,32,,,,,83,18,,,0.230000004,345,57,0.639999986,0.790000021,768,,7.375,16581,085-GLNF-0020
9.460000038,,,,,4.199999809,21.29000092,6.309999943,122,12,31,165,27,,,,,78,22,,,0.200000003,203,13,0.569999993,3.779999971,417,,6.111111164,16582,085-GLNF-0021
7.550000191,,,,,5.099999905,22.96999931,44.97999954,113,12,7,1444,306,,,,,181,23,,,0.200000003,209,99,1.639999986,1.679999948,1039,,4.718954086,16583,085-GLNF-0022
10.09000015,,,,,4.800000191,17.84000015,22.32999992,125,11,8,591,84,,,,,108,12,,,0.200000003,311,143,0.610000014,3.220000029,920,,7.035714149,16584,085-GLNF-0023
15.32999992,,,,,4.900000095,19.25,21.69000053,128,29,11,677,54,,,,,109,14,,,0.230000004,226,427,1.24000001,3.710000038,1552,,12.5370369,16585,085-GLNF-0024
11.11999989,,,,,4.699999809,14.85999966,14.94999981,126,23,13,328,31,,,,,102,14,,,0.200000003,272,63,0.589999974,2.609999895,1271,,10.58064556,16586,085-GLNF-0025
15.25,,,,,4.400000095,24.03000069,6.860000134,128,26,36,196,35,,,,,121,16,,,0.200000003,130,277,0.99000001,3.960000038,1549,,5.599999905,16587,085-GLNF-0026
12.43999958,,,,,4.699999809,17.89999962,8.979999542,126,22,12,218,24,,,,,97,17,,,0.200000003,206,240,0.620000005,1.980000019,1420,,9.083333015,16588,085-GLNF-0027
5.079999924,,,,,5.199999809,10.15999985,35.54999924,100,13,11,573,55,,,,,81,18,,,0.209999993,154,185,0.639999986,2.369999886,955,,10.41818142,16589,085-GLNF-0028
7.300000191,,,,,4.099999905,19.37999916,9.649999619,112,31,90,256,30,,,,,104,18,,,0.219999999,159,274,0.949999988,10.52999973,1760,,8.533333778,16590,085-JWNF-0034
7.360000134,,,,,3.900000095,22.29000092,5.050000191,112,26,72,153,19,,,,,49,18,,,0.280000001,538,19,0.730000019,2.460000038,1087,,8.052631378,16591,085-JWNF-0035
8.390000343,,,,,4.400000095,22.79000092,17.81999969,117,30,352,726,28,,,,,47,17,,,0.200000003,127,192,1,5.039999962,2066,,25.9285717,16592,085-JWNF-0036
10.11999989,,,,,3.799999952,22.34000015,5.260000229,125,13,70,161,21,,,,,53,14,,,0.200000003,218,43,0.620000005,3.200000048,585,,7.666666508,16593,085-JWNF-0037
6.949999809,,,,,4,23.21999931,14.10000038,110,21,68,551,24,,,,,99,15,,,0.200000003,129,161,0.810000002,2.099999905,1550,,22.95833397,16594,085-JWNF-0038
7.489999771,,,,,4.400000095,13.09000015,31.37000084,112,13,146,668,63,,,,,71,13,,,0.25999999,131,184,0.939999998,8.840000153,964,,10.60317421,16595,085-JWNF-0039
4.829999924,,,,,4.599999905,12.14000034,15.96000004,98,16,20,261,38,,,,,94,17,,,0.200000003,203,135,0.879999995,3.960000038,964,,6.868421078,16596,085-JWNF-0040
19.14999962,,,,,4.5,24.5,18.59000015,130,21,32,680,82,,,,,153,19,,,0.230000004,266,53,1.700000048,7.190000057,1543,,8.292682648,16597,085-JRNF-0089
14.46000004,,,,,5.800000191,19.12999916,65.76999664,127,15,17,2025,241,,,,,141,20,,,0.589999974,134,101,1.899999976,13.03999996,1259,,8.402489662,16598,085-JRNF-0090
11.77000046,,,,,5.099999905,19.19000053,34.13999939,126,15,26,837,209,,,,,212,19,,,0.319999993,169,177,1.269999981,11.47999954,1224,,4.004784584,16599,085-JRNF-0091
8.289999962,,,,,4.800000191,19.19000053,8.75,116,26,5,262,19,,,,,47,20,,,0.200000003,269,15,1.019999981,1.799999952,1396,,13.78947353,16600,085-JRNF-0092
8,,,,,4.199999809,23.40999985,20,115,39,67,855,20,,,,,53,23,,,0.200000003,209,7,1.049999952,2.279999971,2010,,42.75,16601,085-JRNF-0093
7.019999981,,,,,4.199999809,24.76000023,4.679999828,110,17,20,174,14,,,,,44,14,,,0.219999999,421,3,0.400000006,1.129999995,1277,,12.4285717,16602,085-JRNF-0094
6.860000134,,,,,4.400000095,20.55999947,8.909999847,109,23,29,299,19,,,,,47,13,,,0.209999993,304,12,0.769999981,2.559999943,1691,,15.73684216,16603,085-JRNF-0095
4.610000134,,,,,4,16.07999992,6.260000229,96,8,10,120,18,,,,,69,18,,,0.200000003,86,14,0.25999999,0.779999971,231,,6.666666508,16604,085-GLNF-0029
5.769999981,,,,,5.300000191,14.18999958,45.27000046,104,14,15,1052,79,,,,,170,17,,,0.349999994,185,439,1.360000014,3.640000105,837,,13.31645584,16605,085-GLNF-0030
6.139999866,,,,,4,18,9.489999771,106,21,7,236,39,,,,,51,16,,,0.200000003,418,33,0.330000013,1.49000001,605,,6.051281929,16606,085-GLNF-0031
7.019999981,,,,,4.5,21.18000031,17.32999992,110,12,8,631,32,,,,,63,20,,,0.200000003,286,10,0.389999986,1.340000033,1434,,19.71875,16607,085-GLNF-0032
7.340000153,,,,,5.5,13.39999962,69.30999756,112,13,12,1496,183,,,,,83,17,,,0.479999989,176,136,0.75999999,3.190000057,761,,8.174863815,16608,085-GLNF-0033
8.489999771,,,,,4.199999809,24.42000008,8.350000381,117,16,7,310,35,,,,,47,17,,,0.25,393,11,0.709999979,1.49000001,1267,,8.857142448,16609,085-GLNF-0034
7.78000021,,,,,5.300000191,15.13000011,56.72000122,114,12,13,1342,184,,,,,110,14,,,0.379999995,243,162,0.949999988,1.590000033,694,,7.293478489,16610,085-GLNF-0035
2.819999933,,,,,3.799999952,13.52999973,6.590000153,76,10,4,114,18,,,,,33,19,,,0.200000003,338,17,0.409999996,0.959999979,451,,6.333333492,16611,085-GWNF-0032
3.440000057,,,,,5,7.269999981,9.930000305,84,18,54,74,16,,,,,65,13,,,0.200000003,153,181,0.790000021,3,1395,,4.625,16612,085-GWNF-0033
1.00999999,,,,,4.699999809,2.789999962,39.93000031,40,7,4,134,36,,,,,26,17,,,0.200000003,202,16,0.389999986,1.269999981,327,,3.722222328,16613,085-GWNF-0034
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16614,085-JBNF-0037
3.609999895,,,,,4.099999905,11.02000046,7.420000076,86,11,20,98,24,,,,,26,15,,,0.200000003,285,8,0.449999988,2.140000105,476,,4.083333492,16615,085-JBNF-0038
2.25999999,,,,,4.5,15.25,9.140000343,65,17,2,193,34,,,,,28,16,,,0.200000003,418,2,1.470000029,2.329999924,1154,,5.676470757,16616,085-JBNF-0039
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16617,085-GILE-0009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16618,085-JBNF-0040
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16619,085-JBNF-0041
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16620,085-JBNF-0042
5.519999981,,,,,4.400000095,22.64999962,6.559999943,103,9,4,205,30,,,,,55,15,,,0.200000003,551,2,4.550000191,0.850000024,1208,,6.833333492,16621,085-JBNF-0043
5.480000019,,,,,4.5,20.82999992,4.239999771,102,26,8,90,21,,,,,72,18,,,0.200000003,234,18,1.820000052,1.870000005,1550,,4.285714149,16622,085-JBNF-0044
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16623,085-FAUQ-0002
9.510000229,,,,,5.699999809,14.68999958,72.01000214,123,14,18,1637,192,,,,,277,20,,,0.589999974,107,187,1.409999967,7.289999962,1043,,8.526041985,16624,085-FAUQ-0003
29.62999916,,,,,3.700000048,37.47999954,4.539999962,130,11,16,243,31,,,,,59,18,,,0.200000003,142,11,0.709999979,2.900000095,546,,7.838709831,16625,085-GLNF-0036
6.239999771,,,,,4.099999905,22.79999924,7.179999828,106,14,52,250,22,,,,,54,15,,,0.200000003,307,77,1.149999976,1.860000014,1012,,11.36363602,16626,085-GLNF-0037
10.96000004,,,,,5.400000095,22.70000076,49.68999863,125,15,23,1924,139,,,,,167,17,,,0.430000007,185,149,2.309999943,4.179999828,732,,13.8417263,16627,085-GLNF-0038
5.320000172,,,,,4.599999905,16.15999985,14.26000023,102,13,9,307,55,,,,,91,18,,,0.200000003,199,154,1.330000043,2.180000067,962,,5.581818104,16628,085-GLNF-0039
5.449999809,,,,,5,15.17000008,32.75,102,10,9,676,140,,,,,140,15,,,0.219999999,206,113,0.939999998,1.610000014,796,,4.82857132,16629,085-GLNF-0040
10.13000011,,,,,4.300000191,18.95000076,14.02999973,125,15,16,379,57,,,,,83,18,,,0.239999995,348,89,0.560000002,2.150000095,700,,6.649122715,16630,085-GLNF-0041
7.920000076,,,,,4.400000095,17.17000008,12.21000004,115,16,7,273,61,,,,,56,19,,,0.200000003,370,138,0.769999981,2.650000095,1010,,4.475409985,16631,085-GLNF-0042
11.21000004,,,,,4,25.55999947,7.670000076,126,22,14,275,38,,,,,63,25,,,0.200000003,427,103,0.569999993,4.570000172,1090,,7.236842155,16632,085-GLNF-0043
5.159999847,,,,,4.599999905,20.79000092,4.059999943,101,13,4,113,19,,,,,24,14,,,0.219999999,298,3,1.289999962,1.330000043,1820,,5.947368622,16633,085-JNNF-0015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16634,085-JNNF-0016
16.68000031,,,,,4.900000095,19.63999939,10.85000038,128,23,83,339,28,,,,,52,16,,,0.200000003,82,116,0.75999999,1.100000024,2116,,12.10714245,16635,085-JNNF-0017
8.430000305,,,,,4.199999809,22.35000038,5.309999943,117,23,151,132,23,,,,,105,16,,,0.239999995,325,212,0.920000017,1.559999943,1607,,5.739130497,16636,085-JNNF-0018
7.679999828,,,,,4.699999809,18.72999954,6.510000229,113,41,23,141,24,,,,,91,18,,,0.200000003,124,333,1.139999986,2.349999905,1576,,5.875,16637,085-JNNF-0019
5.340000153,,,,,4.800000191,13.96000004,9.470000267,102,29,9,185,20,,,,,56,19,,,0.200000003,214,143,0.569999993,2.559999943,1331,,9.25,16638,085-JNNF-0020
19.07999992,,,,,3.599999905,30.57999992,2.910000086,130,40,47,50,31,,,,,116,20,,,0.200000003,167,9,0.540000021,2.349999905,2173,,1.612903237,16639,085-JNNF-0021
9.81000042,,,,,4.699999809,17.59000015,7.380000114,124,21,25,132,26,,,,,134,17,,,0.200000003,276,49,0.689999998,2.5,1200,,5.076922894,16640,085-JNNF-0022
18.31999969,,,,,4.699999809,24.97999954,25.03000069,129,22,98,939,107,,,,,222,21,,,0.319999993,102,349,2.069999933,6.400000095,1576,,8.775700569,16641,085-JNNF-0023
9.270000458,,,,,4.300000191,23.64999962,5.360000134,121,22,92,128,28,,,,,121,20,,,0.200000003,268,205,1.139999986,3.640000105,1579,,4.571428776,16642,085-JNNF-0024
9.420000076,,,,,4.900000095,18.79999924,6.860000134,122,25,94,169,23,,,,,65,20,,,0.200000003,60,283,0.819999993,3.829999924,1986,,7.347826004,16643,085-JNNF-0025
5.929999828,,,,,4.5,20.95999908,10.64999962,105,13,13,280,60,,,,,98,18,,,0.200000003,268,36,0.959999979,1.340000033,1218,,4.666666508,16644,085-GLNF-0044
5.480000019,,,,,4.5,21.84000015,8.670000076,102,14,8,252,49,,,,,60,17,,,0.200000003,285,36,1.409999967,3.089999914,1273,,5.142857075,16645,085-GLNF-0045
7.380000114,,,,,5.099999905,21.45999908,29.76000023,112,10,19,929,130,,,,,233,15,,,0.300000012,241,59,0.879999995,1.25999999,1073,,7.146153927,16646,085-GLNF-0046
6.210000038,,,,,4.599999905,20.56999969,14.88000011,106,12,10,419,60,,,,,159,14,,,0.200000003,355,40,0.689999998,1.24000001,1141,,6.983333111,16647,085-GLNF-0047
5.960000038,,,,,5.800000191,9.720000267,82.76000214,105,9,11,1276,171,,,,,66,17,,,0.219999999,240,23,0.319999993,3.130000114,403,,7.461988449,16648,085-GLNF-0048
4.679999828,,,,,5.300000191,9,27.23999977,97,16,16,359,54,,,,,57,13,,,0.200000003,198,152,0.200000003,2.630000114,1232,,6.64814806,16649,085-GLNF-0049
4.070000172,,,,,4.800000191,7.940000057,17.53000069,91,11,8,151,35,,,,,111,15,,,0.200000003,137,49,0.389999986,1.039999962,675,,4.314285755,16650,085-GLNF-0050
5.360000134,,,,,5.400000095,10.14999962,71.48999786,102,10,3,959,267,,,,,51,25,,,0.270000011,308,136,1.100000024,1.190000057,610,,3.591760397,16651,085-PRIW-0002
